customer_id,recency,frequency,monetary,r_score,f_score,m_score,segment
12922,182,1,405.38,1,1,2,Lost/Others
12923,85,3,789.87,2,1,2,Lost/Others
12924,109,12,2469.4,1,3,3,At Risk
12925,25,3,729.33,3,1,2,New Customers
12926,432,4,1548.46,1,2,3,At Risk
12927,415,1,197.31,1,1,1,Lost/Others
12928,56,12,4304.89,2,3,3,Loyal Customers
12929,332,1,117.85,1,1,1,Lost/Others
12930,99,2,415.8,1,1,2,Lost/Others
12931,42,57,92347.34,2,3,3,Loyal Customers
12932,560,8,1698.56,1,2,3,At Risk
12933,45,8,1687.03,2,2,3,Loyal Customers
12934,757,1,181.65,1,1,1,Lost/Others
12935,23,15,4243.86,3,3,3,Champions
12936,38,4,1063.9,2,2,3,Loyal Customers
12937,36,9,3097.61,2,2,3,Loyal Customers
12938,46,1,114.14,2,1,1,Lost/Others
12939,85,20,25264.8,2,3,3,Loyal Customers
12940,75,2,913.54,2,1,2,Lost/Others
12941,745,1,377.49,1,1,2,Lost/Others
12942,152,3,942.65,1,1,2,Lost/Others
12943,579,2,496.5,1,1,2,Lost/Others
12944,56,2,604.51,2,1,2,Lost/Others
12945,309,2,900.11,1,1,2,Lost/Others
12946,457,1,324.45,1,1,2,Lost/Others
12947,164,6,1908.03,1,2,3,At Risk
12948,37,9,2317.43,2,2,3,Loyal Customers
12949,51,22,15526.7,2,3,3,Loyal Customers
12950,23,3,1843.0,3,1,3,New Customers
12951,29,15,3213.72,3,3,3,Champions
12952,26,4,1387.79,3,2,3,Loyal Customers
12953,30,2,828.81,3,1,2,New Customers
12954,659,1,162.45,1,1,1,Lost/Others
12955,22,11,4757.16,3,3,3,Champions
12956,327,4,521.89,1,2,2,At Risk
12957,30,13,8706.97,3,3,3,Champions
12958,421,2,539.49,1,1,2,Lost/Others
12959,505,1,150.95,1,1,1,Lost/Others
12960,434,4,1322.07,1,2,3,At Risk
12961,400,1,211.99,1,1,1,Lost/Others
12962,28,2,266.39,3,1,1,New Customers
12963,29,12,3601.59,3,3,3,Champions
12964,458,1,132.24,1,1,1,Lost/Others
12965,110,1,771.91,1,1,2,Lost/Others
12966,30,1,160.18,3,1,1,New Customers
12967,379,3,4306.92,1,1,3,Lost/Others
12968,133,1,135.95,1,1,1,Lost/Others
12969,623,1,122.45,1,1,1,Lost/Others
12970,28,10,1524.97,3,3,3,Champions
12971,24,116,15972.79,3,3,3,Champions
12972,434,4,1161.2,1,2,3,At Risk
12973,434,1,385.55,1,1,2,Lost/Others
12974,218,2,408.95,1,1,2,Lost/Others
12975,457,6,2100.09,1,2,3,At Risk
12976,232,8,3156.38,1,2,3,At Risk
12977,177,4,517.63,1,2,2,At Risk
12978,406,5,2502.82,1,2,3,At Risk
12979,750,1,517.7,1,1,2,Lost/Others
12980,178,21,16245.78,1,3,3,At Risk
12981,50,2,372.22,2,1,2,Lost/Others
12982,263,8,2744.81,1,2,3,At Risk
12983,619,1,490.08,1,1,2,Lost/Others
12984,39,1,97.5,2,1,1,Lost/Others
12985,21,2,1239.38,3,1,3,New Customers
12986,449,10,2729.84,1,3,3,At Risk
12987,94,5,1312.21,1,2,3,At Risk
12988,313,1,535.32,1,1,2,Lost/Others
12989,24,33,13551.75,3,3,3,Champions
12990,52,7,955.5,2,2,2,Loyal Customers
12991,44,3,764.82,2,1,2,Lost/Others
12992,746,1,93.35,1,1,1,Lost/Others
12993,44,8,1259.63,2,2,3,Loyal Customers
12994,25,3,974.42,3,1,2,New Customers
12995,106,1,211.32,1,1,1,Lost/Others
12996,396,1,355.5,1,1,2,Lost/Others
12997,43,8,2110.91,2,2,3,Loyal Customers
12998,513,3,920.08,1,1,2,Lost/Others
12999,217,3,455.88,1,1,2,Lost/Others
13000,127,4,1032.5,1,2,3,At Risk
13001,25,33,24172.1,3,3,3,Champions
13002,339,3,414.13,1,1,2,Lost/Others
13003,126,3,149.05,1,1,1,Lost/Others
13004,32,36,11650.85,2,3,3,Loyal Customers
13005,194,4,999.68,1,2,2,At Risk
13006,77,1,81.57,2,1,1,Lost/Others
13007,600,1,175.25,1,1,1,Lost/Others
13008,344,3,612.13,1,1,2,Lost/Others
13009,693,1,234.0,1,1,1,Lost/Others
13010,395,2,330.12,1,1,2,Lost/Others
13011,393,1,101.1,1,1,1,Lost/Others
13012,30,11,2972.83,3,3,3,Champions
13013,22,29,12625.77,3,3,3,Champions
13014,31,11,5381.08,2,3,3,Loyal Customers
13015,74,11,6586.42,2,3,3,Loyal Customers
13016,94,3,789.89,1,1,2,Lost/Others
13017,28,1,204.0,3,1,1,New Customers
13018,37,35,9763.16,2,3,3,Loyal Customers
13019,400,6,1229.95,1,2,3,At Risk
13020,583,2,618.96,1,1,2,Lost/Others
13021,25,17,4887.24,3,3,3,Champions
13022,450,1,65.3,1,1,1,Lost/Others
13023,85,3,1449.03,2,1,3,Lost/Others
13024,491,2,555.87,1,1,2,Lost/Others
13025,752,1,323.39,1,1,2,Lost/Others
13026,22,9,1733.08,3,2,3,Loyal Customers
13027,134,19,17335.2,1,3,3,At Risk
13028,43,2,661.32,2,1,2,Lost/Others
13029,51,5,1927.3,2,2,3,Loyal Customers
13030,32,2,1227.22,2,1,3,Lost/Others
13031,428,5,3419.27,1,2,3,At Risk
13032,73,9,2843.55,2,2,3,Loyal Customers
13033,378,2,220.55,1,1,1,Lost/Others
13034,75,3,922.68,2,1,2,Lost/Others
13035,94,3,1364.2,1,1,3,Lost/Others
13036,705,1,307.1,1,1,2,Lost/Others
13037,159,12,3914.95,1,3,3,At Risk
13038,101,3,908.46,1,1,2,Lost/Others
13039,605,4,1010.73,1,2,3,At Risk
13040,29,2,676.99,3,1,2,New Customers
13041,471,4,799.13,1,2,2,At Risk
13042,619,3,1556.54,1,1,3,Lost/Others
13043,294,1,516.42,1,1,2,Lost/Others
13044,312,11,4853.9,1,3,3,At Risk
13045,120,3,808.92,1,1,2,Lost/Others
13046,51,3,949.25,2,1,2,Lost/Others
13047,52,24,8795.16,2,3,3,Loyal Customers
13048,35,9,4084.21,2,2,3,Loyal Customers
13049,85,4,1408.24,2,2,3,Loyal Customers
13050,35,35,12344.53,2,3,3,Loyal Customers
13051,599,2,155.8,1,1,1,Lost/Others
13052,233,7,3168.53,1,2,3,At Risk
13053,642,1,127.65,1,1,1,Lost/Others
13055,99,4,2321.11,1,2,3,At Risk
13056,572,1,209.48,1,1,1,Lost/Others
13057,551,3,722.09,1,1,2,Lost/Others
13058,45,3,271.4,2,1,1,Lost/Others
13059,270,10,2303.17,1,3,3,At Risk
13060,274,1,307.53,1,1,2,Lost/Others
13061,93,1,248.61,1,1,1,Lost/Others
13062,212,1,346.98,1,1,2,Lost/Others
13063,501,1,188.4,1,1,1,Lost/Others
13064,33,6,1680.74,2,2,3,Loyal Customers
13065,394,5,1260.91,1,2,3,At Risk
13066,45,2,470.8,2,1,2,Lost/Others
13067,103,3,508.51,1,1,2,Lost/Others
13068,31,2,344.0,2,1,2,Lost/Others
13069,21,38,9683.13,3,3,3,Champions
13070,213,4,751.7,1,2,2,At Risk
13071,633,1,129.22,1,1,1,Lost/Others
13072,287,1,177.15,1,1,1,Lost/Others
13073,432,2,418.08,1,1,2,Lost/Others
13074,532,4,1378.74,1,2,3,At Risk
13075,150,1,919.61,1,1,2,Lost/Others
13076,478,1,135.4,1,1,1,Lost/Others
13077,22,11,3064.67,3,3,3,Champions
13078,24,57,29532.45,3,3,3,Champions
13079,25,6,419.18,3,2,2,Loyal Customers
13080,200,4,280.73,1,2,1,At Risk
13081,32,28,59205.15,2,3,3,Loyal Customers
13082,147,21,7335.75,1,3,3,At Risk
13083,25,3,395.43,3,1,2,New Customers
13084,512,1,122.4,1,1,1,Lost/Others
13085,178,8,2433.28,1,2,3,At Risk
13086,403,1,439.33,1,1,2,Lost/Others
13087,747,1,313.64,1,1,2,Lost/Others
13088,438,1,236.11,1,1,1,Lost/Others
13089,23,203,116737.86,3,3,3,Champions
13090,29,24,14103.09,3,3,3,Champions
13091,49,3,2321.82,2,1,3,Lost/Others
13092,91,12,2140.28,1,3,3,At Risk
13093,296,55,54943.65,1,3,3,At Risk
13094,42,13,2433.12,2,3,3,Loyal Customers
13095,91,1,74.4,1,1,1,Lost/Others
13096,415,1,419.7,1,1,2,Lost/Others
13097,53,28,13389.22,2,3,3,Loyal Customers
13098,22,28,28882.44,3,3,3,Champions
13099,120,1,207.36,1,1,1,Lost/Others
13101,255,4,695.4,1,2,2,At Risk
13102,22,37,11696.92,3,3,3,Champions
13103,60,3,709.64,2,1,2,Lost/Others
13104,24,9,1709.1,3,2,3,Loyal Customers
13105,457,1,72.0,1,1,1,Lost/Others
13106,154,2,603.46,1,1,2,Lost/Others
13107,65,9,5253.07,2,2,3,Loyal Customers
13108,393,2,1098.52,1,1,3,Lost/Others
13109,80,3,1134.03,2,1,3,Lost/Others
13110,52,12,2957.47,2,3,3,Loyal Customers
13111,739,1,321.88,1,1,2,Lost/Others
13112,562,1,20.6,1,1,1,Lost/Others
13113,21,37,18625.73,3,3,3,Champions
13114,751,1,234.38,1,1,1,Lost/Others
13115,32,10,5494.7,2,3,3,Loyal Customers
13116,159,1,501.14,1,1,2,Lost/Others
13117,42,18,2643.81,2,3,3,Loyal Customers
13118,40,9,2415.41,2,2,3,Loyal Customers
13119,689,1,134.9,1,1,1,Lost/Others
13120,259,1,30.6,1,1,1,Lost/Others
13121,290,1,283.73,1,1,1,Lost/Others
13122,115,2,922.39,1,1,2,Lost/Others
13123,493,2,506.75,1,1,2,Lost/Others
13124,110,4,4782.45,1,2,3,At Risk
13125,544,1,158.57,1,1,1,Lost/Others
13126,25,13,3998.25,3,3,3,Champions
13127,98,1,259.17,1,1,1,Lost/Others
13128,652,1,263.5,1,1,1,Lost/Others
13129,473,2,233.25,1,1,1,Lost/Others
13130,115,1,64.0,1,1,1,Lost/Others
13131,44,7,3313.77,2,2,3,Loyal Customers
13132,282,1,77.3,1,1,1,Lost/Others
13133,294,3,200.45,1,1,1,Lost/Others
13134,106,6,2475.23,1,2,3,At Risk
13135,217,2,3371.45,1,1,3,Lost/Others
13136,77,13,6274.56,2,3,3,Loyal Customers
13137,31,16,7712.7,2,3,3,Loyal Customers
13138,43,7,1467.24,2,2,3,Loyal Customers
13139,37,8,8202.98,2,2,3,Loyal Customers
13140,129,5,1215.68,1,2,3,At Risk
13141,105,17,7668.58,1,3,3,At Risk
13142,40,1,307.09,2,1,2,Lost/Others
13143,605,1,405.1,1,1,2,Lost/Others
13144,353,2,135.35,1,1,1,Lost/Others
13145,60,7,1423.52,2,2,3,Loyal Customers
13146,47,1,228.91,2,1,1,Lost/Others
13147,31,4,712.8,2,2,2,Loyal Customers
13148,50,26,8621.81,2,3,3,Loyal Customers
13149,35,4,1676.06,2,2,3,Loyal Customers
13150,505,3,449.97,1,1,2,Lost/Others
13151,316,3,2580.74,1,1,3,Lost/Others
13152,438,7,2146.38,1,2,3,At Risk
13153,26,1,486.22,3,1,2,New Customers
13154,420,3,1624.84,1,1,3,Lost/Others
13155,54,6,1750.18,2,2,3,Loyal Customers
13156,406,3,1586.54,1,1,3,Lost/Others
13157,70,9,5687.36,2,2,3,Loyal Customers
13158,115,5,1508.18,1,2,3,At Risk
13159,29,4,1437.85,3,2,3,Loyal Customers
13160,43,1,91.8,2,1,1,Lost/Others
13161,334,2,478.88,1,1,2,Lost/Others
13162,143,16,9275.49,1,3,3,At Risk
13163,631,1,17.65,1,1,1,Lost/Others
13164,590,2,372.2,1,1,2,Lost/Others
13165,67,3,1451.16,2,1,3,Lost/Others
13166,304,2,884.18,1,1,2,Lost/Others
13167,39,5,1125.15,2,2,3,Loyal Customers
13168,57,5,1875.31,2,2,3,Loyal Customers
13169,84,3,840.08,2,1,2,Lost/Others
13170,47,1,116.01,2,1,1,Lost/Others
13171,42,3,468.41,2,1,2,Lost/Others
13172,421,1,69.6,1,1,1,Lost/Others
13173,25,11,2639.35,3,3,3,Champions
13174,37,12,9494.84,2,3,3,Loyal Customers
13175,603,2,831.45,1,1,2,Lost/Others
13176,67,1,492.84,2,1,2,Lost/Others
13177,85,2,512.2,2,1,2,Lost/Others
13178,47,21,14059.19,2,3,3,Loyal Customers
13179,639,1,572.31,1,1,2,Lost/Others
13180,628,1,86.1,1,1,1,Lost/Others
13181,402,1,359.69,1,1,2,Lost/Others
13182,66,1,121.18,2,1,1,Lost/Others
13183,28,15,7036.18,3,3,3,Champions
13184,35,10,1701.29,2,3,3,Loyal Customers
13185,288,1,71.4,1,1,1,Lost/Others
13186,60,3,1575.89,2,1,3,Lost/Others
13187,358,4,367.01,1,2,2,At Risk
13188,32,1,114.6,2,1,1,Lost/Others
13189,39,2,260.68,2,1,1,Lost/Others
13190,565,3,570.66,1,1,2,Lost/Others
13191,679,1,164.69,1,1,1,Lost/Others
13192,116,6,2558.58,1,2,3,At Risk
13193,82,1,117.88,2,1,1,Lost/Others
13194,156,2,472.78,1,1,2,Lost/Others
13195,435,1,172.38,1,1,1,Lost/Others
13196,32,7,3068.84,2,2,3,Loyal Customers
13197,630,1,373.01,1,1,2,Lost/Others
13198,31,8,4974.23,2,2,3,Loyal Customers
13199,24,67,16432.89,3,3,3,Champions
13200,40,4,870.09,2,2,2,Loyal Customers
13201,523,4,1240.61,1,2,3,At Risk
13202,415,7,1580.3,1,2,3,At Risk
13203,30,10,2648.25,3,3,3,Champions
13204,752,1,966.66,1,1,2,Lost/Others
13205,464,1,2803.2,1,1,3,Lost/Others
13206,421,13,8377.32,1,3,3,At Risk
13207,36,4,535.86,2,2,2,Loyal Customers
13208,79,9,1988.5,2,2,3,Loyal Customers
13209,51,13,8509.51,2,3,3,Loyal Customers
13210,114,1,353.48,1,1,2,Lost/Others
13211,31,10,2729.32,2,3,3,Loyal Customers
13212,40,3,788.08,2,1,2,Lost/Others
13213,77,11,3851.52,2,3,3,Loyal Customers
13214,438,7,3264.23,1,2,3,At Risk
13215,423,1,81.6,1,1,1,Lost/Others
13216,288,1,333.74,1,1,2,Lost/Others
13217,143,4,666.48,1,2,2,At Risk
13218,148,1,62.64,1,1,1,Lost/Others
13219,639,1,76.23,1,1,1,Lost/Others
13220,99,5,1336.09,1,2,3,At Risk
13221,261,2,847.41,1,1,2,Lost/Others
13222,598,1,88.5,1,1,1,Lost/Others
13223,221,6,969.12,1,2,2,At Risk
13224,81,2,2155.95,2,1,3,Lost/Others
13225,24,16,16260.07,3,3,3,Champions
13226,294,2,312.46,1,1,2,Lost/Others
13227,222,1,257.7,1,1,1,Lost/Others
13228,102,1,358.0,1,1,2,Lost/Others
13229,246,1,160.95,1,1,1,Lost/Others
13230,25,30,6360.78,3,3,3,Champions
13232,33,7,1357.6,2,2,3,Loyal Customers
13233,95,4,1176.46,1,2,3,At Risk
13234,693,2,356.95,1,1,2,Lost/Others
13235,233,1,1031.07,1,1,3,Lost/Others
13236,45,2,744.85,2,1,2,Lost/Others
13237,408,1,643.0,1,1,2,Lost/Others
13238,38,6,1006.63,2,2,3,Loyal Customers
13239,282,5,1594.69,1,2,3,At Risk
13240,117,8,1738.52,1,2,3,At Risk
13241,432,1,115.58,1,1,1,Lost/Others
13242,133,7,699.4,1,2,2,At Risk
13243,224,5,1278.04,1,2,3,At Risk
13244,113,1,121.74,1,1,1,Lost/Others
13245,71,2,989.22,2,1,2,Lost/Others
13246,39,11,3387.43,2,3,3,Loyal Customers
13247,38,4,501.12,2,2,2,Loyal Customers
13248,145,2,465.68,1,1,2,Lost/Others
13249,113,9,1608.93,1,2,3,At Risk
13250,481,2,256.04,1,1,1,Lost/Others
13251,423,1,252.68,1,1,1,Lost/Others
13252,415,2,399.3,1,1,2,Lost/Others
13253,177,4,2951.11,1,2,3,At Risk
13254,397,1,51.41,1,1,1,Lost/Others
13255,30,3,904.46,3,1,2,New Customers
13257,457,1,149.75,1,1,1,Lost/Others
13258,32,5,1035.18,2,2,3,Loyal Customers
13259,82,9,1433.38,2,2,3,Loyal Customers
13260,82,1,557.62,2,1,2,Lost/Others
13261,289,2,944.1,1,1,2,Lost/Others
13262,284,3,573.45,1,1,2,Lost/Others
13263,22,39,8704.69,3,3,3,Champions
13264,463,1,722.56,1,1,2,Lost/Others
13265,74,5,2107.66,2,2,3,Loyal Customers
13266,32,19,6135.04,2,3,3,Loyal Customers
13267,23,36,9758.26,3,3,3,Champions
13268,38,11,3214.69,2,3,3,Loyal Customers
13269,22,28,8891.7,3,3,3,Champions
13270,387,1,1180.0,1,1,3,Lost/Others
13271,58,1,217.38,2,1,1,Lost/Others
13272,52,2,276.56,2,1,1,Lost/Others
13273,134,1,138.98,1,1,1,Lost/Others
13274,430,1,360.85,1,1,2,Lost/Others
13275,404,2,241.66,1,1,1,Lost/Others
13276,84,5,1939.26,2,2,3,Loyal Customers
13277,36,7,523.3,2,2,2,Loyal Customers
13278,61,4,1435.85,2,2,3,Loyal Customers
13279,99,1,137.75,1,1,1,Lost/Others
13280,143,7,2322.63,1,2,3,At Risk
13281,460,1,350.85,1,1,2,Lost/Others
13282,39,4,1313.19,2,2,3,Loyal Customers
13283,80,4,373.36,2,2,2,Loyal Customers
13284,351,1,201.19,1,1,1,Lost/Others
13285,44,6,3364.59,2,2,3,Loyal Customers
13286,621,1,734.91,1,1,2,Lost/Others
13287,624,3,781.59,1,1,2,Lost/Others
13288,464,5,927.61,1,2,2,At Risk
13289,744,1,307.95,1,1,2,Lost/Others
13290,459,1,208.63,1,1,1,Lost/Others
13291,176,11,3320.84,1,3,3,At Risk
13292,59,5,994.51,2,2,2,Loyal Customers
13293,413,6,1192.94,1,2,3,At Risk
13294,210,3,1689.53,1,1,3,Lost/Others
13295,380,4,1101.97,1,2,3,At Risk
13296,158,6,792.51,1,2,2,At Risk
13297,28,7,4368.62,3,2,3,Loyal Customers
13298,22,1,360.0,3,1,2,New Customers
13299,289,3,1218.7,1,1,3,Lost/Others
13300,190,3,1285.51,1,1,3,Lost/Others
13301,124,4,618.09,1,2,2,At Risk
13302,176,2,159.2,1,1,1,Lost/Others
13303,421,1,61.72,1,1,1,Lost/Others
13304,372,4,1217.99,1,2,3,At Risk
13305,25,16,3754.71,3,3,3,Champions
13306,451,1,53.65,1,1,1,Lost/Others
13307,141,3,273.34,1,1,1,Lost/Others
13308,43,4,1670.37,2,2,3,Loyal Customers
13309,28,6,1706.37,3,2,3,Loyal Customers
13310,49,5,1541.2,2,2,3,Loyal Customers
13311,25,2,598.57,3,1,2,New Customers
13312,472,1,124.75,1,1,1,Lost/Others
13313,43,12,3445.32,2,3,3,Loyal Customers
13314,22,3,775.94,3,1,2,New Customers
13315,710,1,310.26,1,1,2,Lost/Others
13316,58,10,13191.57,2,3,3,Loyal Customers
13317,87,19,6486.09,2,3,3,Loyal Customers
13318,22,3,640.76,3,1,2,New Customers
13319,26,58,22082.5,3,3,3,Champions
13320,99,6,2228.1,1,2,3,At Risk
13321,93,2,567.36,1,1,2,Lost/Others
13322,38,1,199.48,2,1,1,Lost/Others
13323,24,5,787.85,3,2,2,Loyal Customers
13324,57,18,10513.47,2,3,3,Loyal Customers
13325,102,1,675.3,1,1,2,Lost/Others
13326,453,1,281.76,1,1,1,Lost/Others
13327,59,20,9879.48,2,3,3,Loyal Customers
13328,337,1,1308.48,1,1,3,Lost/Others
13329,52,8,5112.97,2,2,3,Loyal Customers
13330,113,6,2806.18,1,2,3,At Risk
13331,422,1,262.4,1,1,1,Lost/Others
13332,35,1,350.9,2,1,2,Lost/Others
13333,432,3,1015.74,1,1,3,Lost/Others
13334,103,5,6263.75,1,2,3,At Risk
13336,98,1,795.12,1,1,2,Lost/Others
13337,567,1,1575.26,1,1,3,Lost/Others
13338,178,4,2445.62,1,2,3,At Risk
13339,221,1,860.12,1,1,2,Lost/Others
13340,66,12,22100.56,2,3,3,Loyal Customers
13341,281,1,775.85,1,1,2,Lost/Others
13343,198,1,353.43,1,1,2,Lost/Others
13344,88,3,2543.72,2,1,3,Lost/Others
13345,308,1,389.5,1,1,2,Lost/Others
13346,483,6,299.4,1,2,1,At Risk
13347,91,1,341.36,1,1,2,Lost/Others
13348,85,1,233.76,2,1,1,Lost/Others
13349,31,1,247.32,2,1,1,Lost/Others
13350,37,2,979.12,2,1,2,Lost/Others
13351,87,1,373.94,2,1,2,Lost/Others
13352,81,1,397.98,2,1,2,Lost/Others
13354,92,1,743.53,1,1,2,Lost/Others
13355,143,1,674.7,1,1,2,Lost/Others
13356,101,1,768.24,1,1,2,Lost/Others
13357,278,5,3838.36,1,2,3,At Risk
13358,289,1,439.03,1,1,2,Lost/Others
13359,84,2,1043.31,2,1,3,Lost/Others
13360,452,4,1553.65,1,2,3,At Risk
13361,493,2,1450.5,1,1,3,Lost/Others
13362,30,7,5394.07,3,2,3,Loyal Customers
13363,38,3,1723.86,2,1,3,Lost/Others
13364,92,1,134.96,1,1,1,Lost/Others
13365,54,2,2225.37,2,1,3,Lost/Others
13366,71,1,56.16,2,1,1,Lost/Others
13367,452,1,510.2,1,1,2,Lost/Others
13368,277,4,1121.5,1,2,3,At Risk
13369,386,1,616.56,1,1,2,Lost/Others
13370,392,1,1509.74,1,1,3,Lost/Others
13371,526,2,2297.66,1,1,3,Lost/Others
13372,110,1,378.64,1,1,2,Lost/Others
13373,81,6,7587.19,2,2,3,Loyal Customers
13374,435,2,422.8,1,1,2,Lost/Others
13375,109,2,1792.23,1,1,3,Lost/Others
13376,120,3,1019.76,1,1,3,Lost/Others
13377,417,2,1552.88,1,1,3,Lost/Others
13379,47,3,572.56,2,1,2,Lost/Others
13380,453,1,62.4,1,1,1,Lost/Others
13381,52,12,8224.37,2,3,3,Loyal Customers
13382,301,5,1387.58,1,2,3,At Risk
13383,564,1,305.28,1,1,2,Lost/Others
13384,51,11,6680.83,2,3,3,Loyal Customers
13385,350,1,534.57,1,1,2,Lost/Others
13386,435,2,835.46,1,1,2,Lost/Others
13387,438,1,189.44,1,1,1,Lost/Others
13388,152,3,1185.65,1,1,3,Lost/Others
13389,32,3,797.96,2,1,2,Lost/Others
13390,95,1,544.08,1,1,2,Lost/Others
13391,224,1,59.8,1,1,1,Lost/Others
13392,698,1,91.14,1,1,1,Lost/Others
13393,604,4,1131.45,1,2,3,At Risk
13394,22,19,6621.7,3,3,3,Champions
13395,206,3,1180.23,1,1,3,Lost/Others
13396,50,2,1360.99,2,1,3,Lost/Others
13397,93,10,3191.87,1,3,3,At Risk
13398,213,2,670.34,1,1,2,Lost/Others
13399,485,3,275.4,1,1,1,Lost/Others
13400,603,1,310.83,1,1,2,Lost/Others
13402,148,4,1535.13,1,2,3,At Risk
13403,38,3,229.5,2,1,1,Lost/Others
13404,22,2,252.49,3,1,1,New Customers
13405,95,6,1213.81,1,2,3,At Risk
13406,448,2,568.92,1,1,2,Lost/Others
13407,599,3,2244.7,1,1,3,Lost/Others
13408,22,106,51733.46,3,3,3,Champions
13410,45,9,2201.96,2,2,3,Loyal Customers
13411,128,1,213.55,1,1,1,Lost/Others
13412,641,1,487.35,1,1,2,Lost/Others
13413,660,6,429.44,1,2,2,At Risk
13414,154,6,2494.14,1,2,3,At Risk
13415,493,4,800.67,1,2,2,At Risk
13416,64,3,940.8,2,1,2,Lost/Others
13417,25,6,1669.49,3,2,3,Loyal Customers
13418,32,31,12233.6,2,3,3,Loyal Customers
13419,84,1,221.06,2,1,1,Lost/Others
13420,170,2,159.85,1,1,1,Lost/Others
13421,61,8,4103.12,2,2,3,Loyal Customers
13422,85,1,2626.3,2,1,3,Lost/Others
13423,449,1,217.03,1,1,1,Lost/Others
13424,470,1,572.77,1,1,2,Lost/Others
13425,129,5,3403.63,1,2,3,At Risk
13426,21,22,8167.38,3,3,3,Champions
13427,40,6,1006.53,2,2,3,Loyal Customers
13428,31,3,499.98,2,1,2,Lost/Others
13429,31,4,1006.8,2,2,3,Loyal Customers
13430,39,2,679.45,2,1,2,Lost/Others
13431,88,8,3316.24,2,2,3,Loyal Customers
13432,592,2,439.1,1,1,2,Lost/Others
13433,522,4,658.32,1,2,2,At Risk
13434,95,5,1666.86,1,2,3,At Risk
13435,26,9,4475.23,3,2,3,Loyal Customers
13436,22,1,196.89,3,1,1,New Customers
13437,35,7,3408.06,2,2,3,Loyal Customers
13438,568,1,46.5,1,1,1,Lost/Others
13439,276,3,986.61,1,1,2,Lost/Others
13440,444,7,1295.25,1,2,3,At Risk
13441,112,2,720.9,1,1,2,Lost/Others
13442,688,3,419.87,1,1,2,Lost/Others
13443,469,6,1280.16,1,2,3,At Risk
13444,395,2,631.68,1,1,2,Lost/Others
13445,647,1,241.9,1,1,1,Lost/Others
13446,451,11,3881.89,1,3,3,At Risk
13447,44,3,1129.14,2,1,3,Lost/Others
13448,37,13,9240.87,2,3,3,Loyal Customers
13449,44,1,291.88,2,1,1,Lost/Others
13450,47,13,4120.04,2,3,3,Loyal Customers
13451,47,11,7190.92,2,3,3,Loyal Customers
13452,280,3,729.8,1,1,2,Lost/Others
13453,186,3,781.69,1,1,2,Lost/Others
13454,662,1,219.87,1,1,1,Lost/Others
13455,45,6,2905.93,2,2,3,Loyal Customers
13456,38,6,1766.72,2,2,3,Loyal Customers
13457,709,2,148.22,1,1,1,Lost/Others
13458,28,16,11959.27,3,3,3,Champions
13459,645,2,1160.41,1,1,3,Lost/Others
13460,50,2,183.44,2,1,1,Lost/Others
13461,59,6,4160.0,2,2,3,Loyal Customers
13462,273,5,1153.85,1,2,3,At Risk
13464,79,6,3097.64,2,2,3,Loyal Customers
13465,467,2,931.12,1,1,2,Lost/Others
13466,205,5,1013.35,1,2,3,At Risk
13467,31,2,1083.71,2,1,3,Lost/Others
13468,22,72,13390.51,3,3,3,Champions
13469,674,1,82.4,1,1,1,Lost/Others
13470,120,2,165.0,1,1,1,Lost/Others
13471,22,4,2531.58,3,2,3,Loyal Customers
13472,484,2,592.24,1,1,2,Lost/Others
13473,81,8,2657.76,2,2,3,Loyal Customers
13474,257,3,663.79,1,1,2,Lost/Others
13475,212,4,1431.78,1,2,3,At Risk
13476,199,5,2061.47,1,2,3,At Risk
13477,58,11,2834.17,2,3,3,Loyal Customers
13478,490,5,2215.78,1,2,3,At Risk
13479,221,4,851.37,1,2,2,At Risk
13480,437,2,627.82,1,1,2,Lost/Others
13481,66,11,3830.84,2,3,3,Loyal Customers
13482,253,2,336.09,1,1,2,Lost/Others
13483,86,1,140.34,2,1,1,Lost/Others
13484,262,3,790.72,1,1,2,Lost/Others
13485,254,11,3019.22,1,3,3,At Risk
13486,99,3,1122.41,1,1,3,Lost/Others
13487,78,5,846.87,2,2,2,Loyal Customers
13488,38,23,15587.88,2,3,3,Loyal Customers
13489,126,4,449.52,1,2,2,At Risk
13490,675,1,154.25,1,1,1,Lost/Others
13491,72,27,4566.56,2,3,3,Loyal Customers
13492,157,3,1269.84,1,1,3,Lost/Others
13493,296,2,618.63,1,1,2,Lost/Others
13494,332,1,316.26,1,1,2,Lost/Others
13495,28,10,5374.26,3,3,3,Champions
13496,31,2,653.33,2,1,2,Lost/Others
13497,303,6,1320.33,1,2,3,At Risk
13498,751,1,327.38,1,1,2,Lost/Others
13499,38,5,1159.11,2,2,3,Loyal Customers
13500,44,4,1466.3,2,2,3,Loyal Customers
13501,309,3,2885.11,1,1,3,Lost/Others
13502,37,5,780.5,2,2,2,Loyal Customers
13503,92,6,1905.39,1,2,3,At Risk
13504,85,1,295.93,2,1,1,Lost/Others
13505,93,4,4393.63,1,2,3,At Risk
13506,337,5,1639.2,1,2,3,At Risk
13507,24,4,2479.16,3,2,3,Loyal Customers
13508,264,2,287.05,1,1,1,Lost/Others
13509,29,8,1114.72,3,2,3,Loyal Customers
13510,22,11,4558.29,3,3,3,Champions
13511,697,1,282.76,1,1,1,Lost/Others
13512,281,4,713.39,1,2,2,At Risk
